feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target,city_level
0.6833588234970358,3.296640477567734,2.4485436240250698,-1.5066484997769962,-0.10411891836663689,0.8502585630373252,-2.2762068007995624,0.7097251517967811,1,Tier3
0.6418107560002312,-0.4174071281898357,-4.818983347816539,4.755413928230089,0.703061526926474,-2.389749051884461,4.809801986829595,3.24498658940909,1,Tier3
-0.0660784330903093,1.5356017605239374,6.698503960050607,1.4526000317679753,-2.2402518204602235,-1.8100548358267354,-6.657169578415663,-4.231620636031558,1,Tier2
-0.049429040207482726,1.845136629790383,1.5967352670050976,-0.6713674706181665,-2.1552383501549244,-3.1572803106670007,-4.618237912464444,0.9907382782963525,0,Tier2
0.028818713528359484,3.2629220893775743,0.190178642233934,-1.8297950001224677,2.4716221938189795,1.2934227411269354,0.3469397535852474,0.7330893648120259,0,Tier2
-0.09086768085739949,-2.1997178892597535,-1.1818174295188886,1.260493264360354,-0.6382924480762724,5.686713157543201,5.8524502713357744,1.80909463153447,1,Tier2
-0.5210292768318966,0.8736067474428879,0.23478176784744564,-2.2510831777514766,-1.0893685360649445,-1.0219979354449673,-2.4369492437698996,1.2733315895689454,0,Tier2
0.36984069075304565,2.602453410082761,0.631570395465305,-0.8896858431814096,1.0346375252326274,-0.4015640474208182,-1.1232983276670954,0.502152487438712,0,Tier3
-0.1864599430161923,-0.03979702678342112,-0.46541729750381045,-0.5340150112883822,-1.1916516367026693,-1.1064414278456935,-1.0209302962702518,1.2628028426363427,0,Tier2
-1.7704339025362246,1.1873370112959047,-1.2507576551269324,-2.041352686360384,1.1719187262230257,3.647735947054846,2.951118014991099,2.4840448350660043,0,Tier1
1.555338239475078,1.6591033027274822,0.610323929915682,-0.4992670324348878,0.3158193035164839,0.3248202244635032,-0.4917810839704191,0.6256196102463605,1,Tier3
0.3717821000782752,-0.14650946783227503,-1.5437993903370617,-0.07205495600576017,1.281346050973858,-0.45869947208839057,1.184597337100428,0.11904483943163346,1,Tier3
0.3255795308747585,0.15131383886810013,-0.6314939949176381,-2.0836986467889753,-0.763852240598921,-0.29913744094797967,-0.9940436783127584,1.4792507115062878,0,Tier3
-0.281538610157381,-1.4932553074821986,-4.429312024050404,1.5140817624362697,2.097542931123537,-0.018737181642127565,4.945433699122036,1.3400785724034168,1,Tier2
0.30784383291718953,0.1305115673506878,0.7345205636878012,0.18785573865333627,-0.2960843883811468,1.4033487967985652,0.48742489210315254,0.08360902832782324,1,Tier3
-0.1366106534676014,1.6871144492314822,-0.632825723199715,-3.117950255050935,2.35014459002313,-1.9602862293822947,-2.1033078264606355,-0.7332447264198395,1,Tier2
-0.8419765290621017,0.21019379751865963,-0.42955279648430233,0.06403888974942662,-0.6011766908230235,-2.6423429257731677,-1.76604289136961,0.3529618938621104,0,Tier2
0.5224641173900957,0.48881055280039387,-1.917983437418104,-1.0317691701646934,2.2667801270728853,-0.3082310931899881,1.313331938956571,0.18306338464001692,1,Tier3
-1.0717180793482237,1.9487384010146496,1.2236347088491895,-1.6842342851352532,0.7174550971654361,-0.41753018259959473,-2.0923847951643477,-0.39743503595840846,1,Tier2
1.6998196379523638,-0.23117436149073978,0.9032596000428681,-2.17030528856649,-1.852569391818479,2.7559105335419574,-0.22620555020906719,1.5774254044022513,1,Tier3
-0.039567825797951574,-1.5360687555403802,-2.1795637397000736,-3.395085728104829,-2.01422464588444,0.12641507872977598,-0.3425329800893826,3.012958076100825,0,Tier2
0.7060941340718802,1.065425177844972,1.043893119208007,-0.8470009148021485,0.0943368203914896,-0.37865868213238096,-1.5959902160978423,-0.3783562266331173,1,Tier3
0.4517422157590722,1.063648127692168,0.5015029170912705,-0.5925530810412174,-0.77865788197371,-1.6476682012409773,-2.1875104952674795,0.6264127586759433,0,Tier3
-0.6911966267469493,-0.012501381424516289,-1.975379568559581,-3.8115250738261377,2.0208257775922474,0.7017777619866499,0.6187284858282447,0.40779858366835087,0,Tier2
1.681588375924964,-1.2449869127811166,-2.030535639970155,1.8180732111257885,2.711968926181862,1.1133831368106344,4.141974244870479,-1.2302170920224347,1,Tier3
-1.1390428885780886,-0.9672796872584977,1.7460986609766578,2.146887497766543,-0.6804255459078741,-1.5974934922279314,-1.637379538886993,-2.6173789796721607,1,Tier2
-1.9836340926863736,2.9691417391468575,-0.606540581454774,-3.1589219553002477,2.0084647649487644,0.02920701058649211,-0.7605319132286958,1.3711516668550772,1,Tier1
-1.1501688401667924,-0.29501409538958345,-0.75926739731958,-0.8269259779904345,0.7961735297423569,0.6619887524975212,0.8844755558121373,0.0031471025175350276,0,Tier2
-1.0638849116799036,-0.2175768837662515,1.5908038673955365,1.1452673885090365,0.41838059270080197,-1.4840734485371874,-1.7141590434978098,-2.8082216064574084,1,Tier2
-0.820867267409795,-0.8279341445785258,-3.2894461259656613,-0.0073444772551432,1.2653327554290463,-0.606969881959029,2.5494957966621246,1.3459398405198204,1,Tier2
0.2028933792661254,0.25521580574402636,0.581857658742905,0.8578783102208574,0.660455453131065,-0.3891679652350717,-0.169295353589754,-1.1789971407230961,0,Tier3
0.03760944630373803,2.628012808547018,1.1320178854497196,-0.46681684641604115,0.5802778677568229,0.5380989159914988,-0.7064900294981373,0.740315328591642,0,Tier2
1.2507886953628862,0.5510065237973827,-0.11603169564733207,-0.963904079943378,-0.4384720639996209,-0.5860058442648732,-0.9778340191914829,0.8571066692442011,0,Tier3
-1.8573189505197714,2.7544324002700895,2.524901473974638,-0.6491898511651834,-1.2674917880971148,-0.7049323537300343,-3.324590084253348,0.7545296686032482,0,Tier1
0.6353644611714051,-1.0817687617484246,-1.7776524658931718,-1.6836950921516802,-0.06547794160025089,0.237741523080782,0.7635239721238011,1.1029526231040643,0,Tier3
0.9909616123926529,2.253377099298347,-1.7769153933687916,-4.257238358472542,3.42802661806271,-0.7481774302241662,-0.6121209009715667,0.35727461693827545,1,Tier3
-0.6826060722180601,-1.8137766388829142,-4.043506800068029,0.39907017325805794,1.3312714355092417,1.0094513545908974,4.649850967808564,1.745368098447822,1,Tier2
-0.1497862171201022,-2.311097809530093,-1.0417832201333308,-0.31797477548366637,1.4640872318471967,4.410152427698859,4.443197918296164,-0.8953637406267541,1,Tier2
-0.8658042625918827,-0.6895684502125705,-1.8128316862944454,0.5618364707706387,2.272128317920358,0.28815134607531034,2.555997825905586,-0.8006733490887408,1,Tier2
-0.7080770729458538,-0.22327873825051503,-0.9159670406366505,0.9873898965035595,-0.7616455872736687,1.0227834675501877,1.8685668636335588,1.8520555838380228,1,Tier2
-0.6645818159304667,2.1438692460491087,0.45854325525197526,-3.0127334434025586,2.76543011920627,-0.26356215157153695,-1.5697492769969728,-1.3368358510631078,0,Tier2
-0.29444944702490183,-2.337576452620067,-3.7236267567674615,1.4012869502015515,0.729424603664078,2.46282444485896,5.890236484768831,1.9968391926443287,1,Tier2
-0.12910270847372343,2.5001475814562317,1.920249385717531,-0.45600795116312653,-0.1126740651491448,-1.3335745100886682,-2.9228404150157266,-0.1621466895596526,0,Tier2
-0.08352567618569602,2.589359018250275,2.2072974714389964,-1.6432821858038578,-1.0515976895717103,-0.7702886204530595,-3.58164945746968,0.7269749632874409,0,Tier2
-1.6450972541397806,1.8918144009063458,2.7415937903380407,-2.3261333512981563,-0.47066423111747535,0.3136679389410896,-3.396927614599613,-0.6613246354319933,0,Tier2
-0.3161792525756171,1.5916483830252537,0.6025389030549719,-0.8750424772990212,0.5789461346186516,0.49068991058766764,-0.4930275550531492,0.37703416400875334,1,Tier2
0.0015093991782153475,-1.0205654025035231,-1.5865412833255503,-0.2971143949276567,0.1424738260313706,2.4642985350633264,3.07130933470071,1.4739120677329332,1,Tier2
-1.124634439627607,4.046061756487802,3.695133804196334,0.5571474962050225,-0.3472644610339898,-2.6142653212393805,-4.912744906461279,-0.8964253785602851,0,Tier2
-1.6234784747561903,3.352710974568966,0.840219119749825,-2.783956776390053,1.6506056580224835,0.279142773280473,-1.6524181913161864,0.5926670154205258,1,Tier2
-0.43761802428654,-1.5174925987249233,-5.990538405805127,1.861892064665024,2.092917838264705,-1.2661700486671092,5.458598392713599,2.5732289953869527,1,Tier2
-0.4090685863233753,1.0732799898530252,-1.1252213235151995,-0.7248914144759695,1.462076821546662,1.4362872214516462,1.939302285740205,1.2152170846758121,0,Tier2
-0.2005728328917318,2.939419598647219,-1.9130974810462371,-0.8997824901880112,3.081072210216278,2.1359148953962475,3.3474102883952668,2.3690362405007668,0,Tier2
0.1109447982453347,1.6810940572422686,1.07526927341452,-2.395851429336002,-0.5509074770618339,0.4327887280250642,-1.9949463426400178,1.0515363988227837,0,Tier2
0.7531941940567736,2.5683701707733393,3.0396409589194118,-1.5620968621945923,0.059911613249538864,-0.7519517969546234,-3.9400830004683067,-1.2601506469557697,1,Tier3
-1.4276650104675974,-0.17989834724136,0.4371722786827683,-0.8687464188651096,-0.049198110192328226,-0.1253332807094767,-0.9154960923964395,-0.6104014752113174,0,Tier2
1.4658451589835841,-0.19571359744998018,-2.272851867941746,0.44063081004786986,-0.36679275930273914,-0.14472923840611696,1.8976850351541563,2.560256587869727,1,Tier3
-1.2225973479885914,0.49372712653600326,0.1819238372549905,1.762920194846401,-1.4221946412517497,-4.115116895359767,-2.690334275900817,0.2421102725553076,0,Tier2
-0.6561907366361542,-0.7170245873886798,-3.144062059421355,1.8900292338368043,0.8669244859245918,-0.2961060643789877,3.5670495930057284,1.75849040104518,1,Tier2
0.4633561570182974,1.3224875356527142,-1.1811518212738008,0.4286474358657497,1.5458489789936247,0.7651547483518395,2.096201685545672,1.1778210327978658,0,Tier3
1.9139128463736548,1.2100948910404292,1.0127167218585096,-1.6862967139243432,-1.7050554966559313,0.5394117486981513,-1.7491526476676826,1.8530780938378046,0,Tier3
2.174837707063181,-3.1526740371456725,-6.267788134120853,0.7371081995413226,4.065301240389905,0.45910671522680013,6.918927695424776,0.08184208857963271,1,Tier4
-0.8088451508609211,-1.7762258744779178,-2.1308143682889824,-1.2933101986949433,-1.8896449577702708,0.9270994029232196,1.367705752208235,2.867677633733918,0,Tier2
-0.1636254487730873,1.6962500092771249,-0.048340360433550056,0.828109257139948,0.8321214702879296,1.6473040754393202,1.8681990221063711,1.2830959606055297,0,Tier2
-1.0000807425869997,-0.5876024827813149,-2.0058207973072237,-0.8815424322181078,2.354101437493918,-2.1202565629710697,0.14594195020211975,-1.3673446383611232,1,Tier2
0.44148803926035224,2.7041827004799197,0.7228791417142724,-1.6628541654642588,0.9171998531938339,0.6040544517110771,-0.8743862805722467,0.9526578231446434,1,Tier3
0.42251814434160273,1.0084223773417162,1.1138732005728615,-1.259735934862031,1.5068038214462298,-1.4960790521606526,-2.3793589949881135,-2.247696523020102,1,Tier3
1.594102320009313,2.592794931534721,0.6099406199601294,-2.683861524246101,1.1766436254765167,-0.378290328463567,-1.998597886523301,0.4070425307661283,1,Tier3
0.7935841176691436,-3.8170964273660166,-7.75669629809334,4.118105259699003,3.4761121865667874,1.1151659363840138,10.292610907767394,1.8366955979048658,1,Tier3
-1.2975681295405261,-1.8516367019682103,-1.3972580823085403,0.013382440418316266,1.9587526571686105,-3.042092185549765,-0.632825983034534,-3.07082680858919,1,Tier2
1.6739581096660563,1.070006245381518,-1.6060845259583756,-1.025625541936432,1.03299028112275,1.8638984147299316,2.3957217390038164,2.2904148161363747,0,Tier3
-0.09298240734595058,0.9324034452380985,-1.6308540490261307,0.38300680864868153,1.672608258258557,0.9210016498666781,2.5997309248839,1.2411069841534657,0,Tier2
0.525545680190085,-2.090880872649911,-5.129817264596403,2.7885890562621993,3.151160784259638,0.39180032939923026,6.768442108148074,0.6525708048350751,1,Tier3
-0.7201020157788871,0.9958860136619263,0.588869558750279,-0.7895823287027857,1.2517455430901014,-0.6794278400834022,-1.1447268967284003,-1.183002914786294,1,Tier2
0.3109404457666454,-1.1727077274364275,-1.33247435764783,-2.523939737317203,-3.0757227432326952,0.7983653726068727,-0.33033714805692505,3.67815435807309,0,Tier3
-1.3263766461762694,0.8614002977685417,0.20699856046568116,0.732735997345368,0.3783945403089568,-0.29258481470495346,0.05830795517469861,0.06821644397508164,0,Tier2
1.2968796713609954,1.1269544392276822,3.648358349024445,0.5496164976776647,-1.4300417204038647,-0.5590322766419866,-3.488647441715278,-1.6975478832051552,1,Tier3
-1.3744301068469618,-0.5064904464785145,-1.202604267629113,0.16624670747580117,-0.6558786612983916,-2.2361478820055494,-0.7639489118030196,0.7305100929059885,0,Tier2
1.8470672178884158,1.2719120835561628,4.3538731875252985,2.0299428211933805,-2.85667229638569,0.36862310264156006,-2.9264059231039523,-0.6409147885109563,1,Tier3
0.6340766610392347,-0.05217452124650657,-0.9192885234566804,0.02046562319356937,0.9402625644744229,0.38069946472378446,1.2749914110186864,0.1457127764595949,0,Tier3
0.17194140317400342,1.1487116543638118,0.42877234936381226,-4.233385293928128,-1.3736245300952303,0.14993289417071543,-2.8275729463070323,2.0000844311351313,0,Tier3
-1.19769935087518,1.0115471596317562,-0.20829232841044862,-1.2239322432424962,0.2525635065284877,3.0792075607830762,1.8864528985800069,1.9117229046410653,0,Tier2
0.8408189056757108,-0.3728380221508161,-0.4513316441993138,0.4946262386216316,-1.995181752972254,-0.3652916925462717,-0.11012857513829077,1.9700627226453478,0,Tier3
1.239733307978622,0.9055494772184942,0.42643566373418373,-0.8663830578081816,0.3916332373400703,0.030761935340083424,-0.7161899127619163,-0.013818199008517773,0,Tier3
-1.5339193555362345,2.464767643756861,-2.206250242744756,1.9293009510606298,1.5577811770983978,1.3063839101604184,4.100868273215898,3.4377613949694514,0,Tier2
-1.5966598015238114,-0.49253016523382553,-2.0918901795581326,0.8149726210008269,1.0117305219545139,-0.12016880126805485,2.302344619356309,0.7628945083377969,1,Tier2
1.8253414656306106,2.880269509827948,2.434015736314975,-0.12548035359342247,0.7128234656463628,1.2939675233418089,-0.9940637596643922,-0.3096347822277663,0,Tier3
-1.2578405560053199,1.6306844172030623,-0.9487653811838617,-1.5808303700742954,2.0466651588686195,0.6389359404895525,0.8622493776282973,0.6961663153663015,0,Tier2
-0.14057444122984536,2.739149403334869,1.2975709967969151,-0.8694546700626635,0.03868807672137853,1.3001776786581218,-0.6086610820338125,1.44813560724549,1,Tier2
1.679728476372106,1.8501849830590353,0.4093073822359604,0.5055639830512244,0.45360406746728765,0.33477439904723383,0.23579757484438185,0.8671759798452375,0,Tier3
-1.4322774857320153,0.7748356632746582,-0.7831844954396192,-1.7428231155940934,2.10640093798152,-1.4259107106918996,-0.8813857115805512,-0.9828719042509584,1,Tier2
-1.7901523661966843,0.46166950801260054,-0.9263024001192763,-0.2935759130556088,2.110600687390024,-1.2604400028691138,0.13457584761451846,-1.073902558882414,1,Tier1
-0.11258146453394723,0.4089889034017442,-0.5770131764872599,-0.5896550987269085,0.09108738764731261,-0.14146321111833315,0.06264515738718263,0.8507766495149508,0,Tier2
0.3078675874772428,0.941618458949057,-0.604207786652998,-2.6316217845502305,2.5410956522751653,-2.105807996070671,-1.9123393961680217,-1.6656285304208274,1,Tier3
-1.6223406408284906,2.3397892483314155,3.153666521535903,-1.5012140788535842,0.4354225841744327,-1.0464529994331584,-4.127886787937872,-2.049651428926289,1,Tier2
0.4898951064096436,0.18160236940870444,0.5490081346398261,-1.205477936432249,-0.3552541303856247,0.8856457539264292,-0.5023844639398529,0.2292544467247013,0,Tier3
-2.129899448407258,-3.475408406273932,-7.589336252126871,4.522805006608753,3.3990633272998605,1.5430676684853286,10.664161993106756,2.173588293447388,1,Tier1
0.7275201938589706,1.2486127895217485,-0.32169249776075337,-1.248661387840273,0.217709456410906,1.1532862599496556,0.491781345376522,1.6374699836138342,0,Tier3
-0.40990352279450387,4.104731010705138,-0.31089624058198195,0.4907899398100406,2.614614067549894,2.741324621795662,3.0824480838102275,2.3301712870243088,0,Tier2
1.3258207169727854,-0.6250478794013228,-1.8258919697671812,-2.6290874372157758,0.8535574291027459,1.5020829503830684,1.4669567756239172,1.09487734491302,0,Tier3
0.4375876145863273,2.5024651391446215,4.375211572915466,-2.225765045931164,-0.4613643353021546,-2.219992286622804,-6.6140244270918975,-2.7180348783652257,1,Tier3
0.8731556045083784,3.437672860266906,1.1521538919625662,-1.5421336545004871,3.1502340771920223,0.05664065451393996,-1.0681898437787782,-1.2163430301463811,0,Tier3
-1.4306993716118372,0.7173978868743178,-0.02869785989899215,-1.4083861649093703,-0.4202319612406554,-1.3615322377261085,-1.8713749458774396,0.6410775499419799,0,Tier2
-0.09980671115393072,-0.2875039660254941,-1.225814738004011,-1.7994527299394103,0.27401854524104974,0.8075099060682724,0.739406773853325,1.077509598139895,0,Tier2
-0.2506906561965594,-1.257811662287021,-2.656831231338975,0.17855180682203664,1.394244268359727,1.0125453900564085,3.401213969794369,0.6986483235218743,1,Tier2
0.460028085116589,-0.5579868886436865,-4.849782573344338,-3.851161066076863,5.033147011963844,-3.2267227166445123,0.7029515275848421,-1.2464995363804903,1,Tier3
1.4896352833883448,0.3263453611523305,-1.6689720649590183,0.5730300865945552,0.2060335548449228,1.6586736101812949,2.959923676867307,2.417205866479244,0,Tier3
0.06983160829428585,-0.12831696338908216,-0.5779123999273645,-2.7190992087021124,-2.240779308922848,-1.1848828373895623,-2.3854509806823483,2.327211094684581,0,Tier2
0.24088560019550218,-0.09424355519503647,-0.409650405613571,-1.954548112540542,-1.6389761379356802,1.2814407062773445,-0.11048276972893545,2.401442855821875,0,Tier3
-0.22971559344511477,-1.4254212325777784,-2.3136144572787325,1.1743344968700753,-0.21946176177471388,0.17420228481589362,2.6319865506308857,1.4663784453721387,0,Tier2
-0.5048153650986971,1.6232143339196474,0.6069848035694319,-3.9848646532390237,1.704807202854506,-0.7101270987551991,-2.7769025068081215,-1.0601904955331891,0,Tier2
-1.13770200192949,2.2477116255218705,1.6675421982869036,-0.06736064235095696,-0.8149494551200502,-4.050132589194311,-4.72829522174628,-0.3386146692638119,0,Tier2
-0.21417610337056878,1.0399891683648106,-1.647208046432891,-1.0146872773890334,1.4280786333124458,0.714150352503391,1.6590951315980362,1.540191347920456,0,Tier2
-0.12503728432039923,1.1733808418059395,-2.8934983249075206,0.19890957336992643,2.2873629475544863,1.7901127400522818,4.330927811278379,2.496127754146336,0,Tier2
-0.1980248989587013,-0.1521839738954167,-0.10379429230394333,-0.9644873708019617,0.5551290323032534,0.8380997257064755,0.3483539469585508,-0.2755547172674926,1,Tier2
0.18669796459422633,0.8988754736624379,1.502819232070592,-0.6789972133208284,0.7544672292638034,-1.847087213842153,-2.8324899438133517,-2.1504732414745584,1,Tier3
0.920419303313525,1.3027238368327922,2.3732464564236833,-0.8010084165511595,0.10717785040509575,-1.0925949556966332,-3.2025723717956085,-1.839122355729292,1,Tier3
0.5182752280363537,2.2383775521941205,1.8961903793337729,0.6808471101469593,-0.034973560463516185,-0.75719148744045,-1.8415138696287767,-0.2662708640883782,0,Tier3
0.010004445747878203,0.14723279590894944,2.3289940072477444,1.1293927951340192,-0.6032507006781835,-0.9798727512558687,-2.1976558069291166,-2.109540908993405,1,Tier2
1.4714876651735471,3.063035911394739,2.88754787027743,-2.708040680061554,1.115013963142937,-1.5192071362849329,-4.764933257846321,-1.9291046987990952,1,Tier3
1.6434762709769233,1.9790575575685465,1.2811990704241905,0.012262367961126897,0.5847477254047595,-0.7993310092049631,-1.5678328451445567,-0.4494845859407983,0,Tier3
0.917710524560253,-0.39530134104524617,-0.8871397507486433,1.1028329705522948,-0.3083717344455629,-0.5827269128911304,0.802879718506001,0.6916063970838047,0,Tier3
0.6819230032173926,0.5652198706590403,1.5944657351227447,0.2946744930888643,0.22856853120981935,-0.9435800067990378,-1.8250250565259254,-1.7428003622236543,1,Tier3
-1.3689814857098772,0.7734862359445789,0.33197170519427166,-1.2103667686017738,-1.7639958737944534,-2.5343503257531355,-3.2709998165829965,1.2236103256431266,0,Tier2
-1.1848400604750189,0.16086168761683006,-1.4576879192878613,-0.9738661618558857,1.9802874456279334,-1.470615437045093,0.029608169850443122,-0.7075853993941164,1,Tier2
-0.37832244799109405,1.8953594540246617,1.5385772456069926,-1.281015414524661,-1.3464311560469682,-1.827024072660776,-3.6935918392761384,0.7580231444544272,0,Tier2
-0.3611424346118292,3.439423891500554,1.051682455995491,-2.2836078801977995,2.0057802294790914,1.1867795834016295,-0.7925777682753745,0.3929934949515055,0,Tier2
0.4544055593214179,2.7216457187621614,-3.2368641333655934,-4.209746032248699,3.6686422922707993,0.9729669592268053,1.9515105485847783,2.670198062418852,1,Tier3
0.4186801288643035,1.5824513422447268,-1.6472593576983567,0.10023647258189672,1.5640920953480206,1.1483922576797323,2.590515707019125,2.0201710365650962,0,Tier3
-0.3647905816135046,2.104389746925203,2.159858888706598,-0.7391003811121264,-0.8456298413259242,-1.0009556658043883,-3.1775620017495747,0.0592080039105104,1,Tier2
0.05616725646711806,0.8021467830818546,-0.9467407823017626,-3.216793813689884,1.9278890978341394,1.311567747104315,0.5061744405056743,0.3174320948948458,0,Tier2
-0.23369881352617866,-0.11699768394197241,-4.848121116127089,-3.3714468917626217,4.304236119327059,-2.153366406510222,1.5802083519855028,0.20495553183141046,1,Tier2
-0.3298838851601831,-3.0768590024550297,-4.104355541703637,2.676772873398259,1.1980510256777268,3.5728461096751696,7.847737096279861,1.6447648804151642,1,Tier2
0.1263110138013661,2.5044947954232404,-0.06913281327028575,1.362018562279352,1.065301272215725,1.6641161710914933,2.2093484039326396,1.7944177859765547,0,Tier3
0.15675738517963128,0.7148877090817185,0.9738945936262615,1.1537184410718577,-0.7116707879845272,0.6618995151536804,0.12200621775408538,0.493761609502831,1,Tier3
-0.033404181002878494,1.1112944710432324,2.264837829627113,-0.2507646530119947,0.3240816397157098,-1.5828292932884878,-3.1381331537649517,-2.274026212247186,1,Tier2
-0.12916976316448395,5.389523951750023,0.13710697240422665,-5.552187767418872,2.3982432094591846,1.220746130223374,-1.7080191524555177,2.7679624202921307,1,Tier2
-0.1359479580576741,2.5841535597039793,2.209311466149368,-1.9838098079877478,-1.006097754320692,0.01791300761123371,-3.1546489942862115,0.9418030388594689,0,Tier2
1.165553450492999,0.15635885855863585,-0.5419835892432481,1.5383553469426317,0.7926384744115582,-1.4619266056040536,0.32889342750036266,-0.5588588132855699,0,Tier3
0.3475157982269089,1.4329448415530148,0.9017347593311359,-1.1140131074506652,-0.6162115471390472,-0.6811478320195988,-2.029800223649813,0.6952300127013411,0,Tier3
-0.8612728703928975,-0.6969666592743036,-1.1061005835746376,-2.1778887398282336,-2.32463450347043,-1.056347566067187,-1.5740294691541519,2.5053604390452464,0,Tier2
0.8327488885850196,-1.663020552066755,-5.683953337165819,0.5083305847409443,0.5833908379568752,0.22354449316003544,5.26962946769213,4.099485714017956,1,Tier3
-1.1960583674759722,-0.5275142544132885,-0.8785164128073768,1.1041628768517353,-1.335156147432655,-2.4959971039896556,-0.8923969507042556,0.9304644860489473,0,Tier2
-0.7696127630272848,-0.14369707031074497,2.007594964144773,1.6548324829192715,-1.194137443299168,-0.9398030789199543,-1.7595336759603495,-1.4407722208010645,1,Tier2
2.169770748750665,2.692747684778541,1.9944049336907153,0.21771895875947522,0.6605282043058056,-0.730966571577405,-1.9945424434815575,-0.632164797286217,0,Tier4
